lat,lon
32.43028713,-94.8639376
32.4359916709666,-99.758024169225
32.461461525879,-99.8713139921349
32.461461525879,-99.8713139921349
32.461461525879,-99.8713139921349
32.5175178437806,-86.2119896085423
32.52767255,-96.80608997
32.52869051,-86.36103681
32.53244161,-94.72996082
32.54133359,-85.50827058
32.5797467385302,-97.0746023150918
32.5797467385302,-97.0746023150918
32.5797467385302,-97.0746023150918
32.58306874,-87.48352895
32.58306874,-87.48352895
32.58306874,-87.48352895
32.6183336706419,-85.4056853064744
32.6183336706419,-85.4056853064744
32.6183348207397,-85.40566816293
32.6183348207397,-85.40566816293
32.62525822,-96.9063285
32.63677427,-97.36340613
32.63677427,-97.36340613
32.6942067115495,-87.6101427633415
32.70025839,-87.59431786
32.72010528,-86.60538419
32.73140079,-117.15210892
32.73140282,-117.15231597
32.7465843,-96.6157827
32.748179,-83.86301456
32.74970191,-87.60063292
32.75014293,-88.2744563
32.75014293,-88.2744563
32.75231912,-97.2553518
32.7733099,-86.8816636
32.77681409,-79.9737949
32.7801023050359,-79.9282315649764
32.787116659528,-117.11199855408
32.8078814177148,-96.7978988216229
32.8115953,-86.3203952
32.82807866,-96.80172649
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.82973404,-97.10602443
32.8387409076435,-79.8122604934659
32.8387414474413,-86.5275688282611
32.8407051709763,-80.0962876704643
32.8407051709763,-80.0962876704643
32.8658372368299,-117.235224529097
32.8660297,-86.6459054
32.8829512,-87.2410234
32.8863977,-80.83958941
32.91564903,-80.69841177
32.92538687,-87.18844083
32.92982102,-80.03445562
32.9395471704744,-96.6977121972503
32.954988,-85.93932912
32.95627377,-86.65485902
32.9598500682757,-87.1521946526942
32.97417492,-86.81599366
32.9817441494933,-80.2024437974105
32.98342354,-87.15034429
32.98956508,-86.02390092
32.98956508,-86.02390092
32.9932044,-87.013466
33.0009399,-86.779139
33.0094280976535,-80.0451149425731
33.02255673,-97.00044092
33.0417831247709,-87.5575930208863
33.04966073,-87.75046621
33.07599626,-80.02295562
33.0783798,-87.5613488
33.07872307,-87.55704187
33.09050985,-96.73141252
33.112030457739,-117.276997892546
33.11421080043,-86.8514732855902
33.1184873,-87.1153064
33.12721847,-87.54878882
33.12721847,-87.54878882
33.1418412034574,-87.5684745834813
33.1446892,-87.45547124
33.1446892,-87.45547124
33.1446892,-87.45547124
33.1446892,-87.45547124
33.1446892,-87.45547124
33.1474170264025,-87.519224818368
33.15305299,-85.37037083
33.1583828,-86.2777909
33.1585389,-87.48789601
33.16398799,-86.25459196
33.17587488,-87.30502885
33.1774233943986,-87.5530837838198
33.1774233943986,-87.5530837838198
33.186338,-86.5279777
33.18653804,-86.25414063
33.18927578,-87.50793775
33.1899678,-87.4530822
33.1903654573722,-87.5272736274828
33.19421882,-87.50133348
33.19421882,-87.50133348
33.1956283950513,-87.5273449012679
33.1956283950513,-87.5273449012679
33.19795464,-87.48137522
33.2017788633415,-87.5910329611612
33.203030401022,-87.5243874738413
33.203030401022,-87.5243874738413
33.20371558,-87.5284207
33.20567277,-87.52655915
33.20735675,-87.48471869
33.21035538,-92.65676714
33.2109792781163,-87.5642480665917
33.2109792781163,-87.5642480665917
33.2111154890368,-87.566470922001
33.2131111600015,-85.412665650005
33.2135289718977,-86.826255716996
33.2135289718977,-86.826255716996
33.21902829,-87.57785504
33.2193224253643,-87.5890412511188
33.22132,-86.826074
33.22132,-86.826074
33.22164009,-87.1261922
33.2221173,-87.5877048
33.22361687,-86.80414497
33.22361687,-86.80414497
33.22361687,-86.80414497
33.2264405635046,-87.579973821007
33.22875933,-87.44733366
33.2288398091612,-87.4830297203439
33.2294276,-87.4865117
33.23023392,-86.83800944
33.23023392,-86.83800944
33.23124673,-87.42700218
33.232887785934,-86.8323449169838
33.23495006,-87.60979265
33.2361838441595,-87.5516130065131
33.23683307,-87.61559537
33.2401615870437,-87.5839533158909
33.2402690698273,-87.5838697448606
33.2402854535417,-87.583895578681
33.2402854535417,-87.583895578681
33.2402929617302,-87.5839782375291
33.24032155,-87.58391516
33.24032155,-87.58391516
33.2403649173584,-85.8696386704607
33.2424007,-87.5564296
33.24501337,-82.16015933
33.2520708389368,-85.8185516440296
33.25237658,-111.71056844
33.2524594,-87.06487874
33.2528742412166,-87.525469038097
33.2528927062893,-85.8191418599127
33.25443747,-87.33155175
33.26297383,-86.82262357
33.26695196,-87.48573451
33.26833021,-86.53912489
33.27213444,-85.83046434
33.27349734,-87.57264065
33.2752838612817,-87.1320026982331
33.2805589819637,-86.8522235379432
33.2805589819637,-86.8522235379432
33.28180131,-87.16150231
33.28335293,-85.79369977
33.28335293,-85.79369977
33.28335293,-85.79369977
33.28335293,-85.79369977
33.28335293,-85.79369977
33.28362319,-85.79369949
33.29222237,-86.85450256
33.2980388974732,-87.6013308925398
33.29843944,-87.00699583
33.30441414,-86.81699206
33.3048315160468,-87.6039791399669
33.30775227,-86.82156228
33.31586659,-105.63101885
33.319932180947,-86.798573604592
33.319932180947,-86.798573604592
33.32021914,-87.02799765
33.32641832,-86.81863149
33.32761431,-86.79210389
33.33292519,-86.93056809
33.3383587302533,-86.563539324273
33.34512028,-86.89691393
33.3474647,-86.98277321
33.3483354281945,-87.6164582279395
33.3491442,-86.34597675
33.35516999,-86.81017576
33.3596636862169,-86.8294808299896
33.36381322,-87.00043689
33.36393045,-86.82276136
33.36393045,-86.82276136
33.36393045,-86.82276136
33.36393045,-86.82276136
33.37102526,-86.24245127
33.3722045384107,-86.8128648094252
33.37457996,-88.00814738
33.37734502,-86.81240127
33.37952916,-86.80943373
33.37955557,-86.80944532
33.37955557,-86.80944532
33.38361643,-86.85057446
33.3859673,-94.1132819
33.38849993,-86.8140218
33.38976928,-86.80776156
33.3904418,-86.8297606
33.3940718974487,-86.8437960507477
33.39643454,-91.47033036
33.398831,-79.28513637
33.3990326091927,-86.7360055097027
33.40073805,-86.8477348
33.4020487977989,-86.6847725768803
33.4021307542725,-86.7180212940976
33.41327888,-86.66431398
33.41347782,-86.95035936
33.41875962,-86.672023
33.41875962,-86.672023
33.41875962,-86.672023
33.4196188,-86.6953266
33.4269598,-86.84171361
33.4293099772496,-86.7090796586934
33.4307094255596,-86.7237454963878
33.4351417714899,-86.7899152461826
33.438321654716,-86.8262494449381
33.4486784008009,-86.7901230209565
33.4488014716948,-86.7900748497079
33.44979553,-79.13375038
33.4617439905523,-86.8129544640487
33.4684414779476,-86.8253536691478
33.4684414779476,-86.8253536691478
33.474501,-86.79573734
33.48121531,-86.25316359
33.481792,-87.6427742
33.4827811550661,-86.7779840157244
33.4827811550661,-86.7779840157244
33.48409111,-86.77493652
33.48595877,-86.86552345
33.48665496,-86.79753944
33.4911881817541,-86.8151471051399
33.4937222966727,-86.1176995063096
33.4985278424827,-87.7625300876508
33.4993847095649,-88.3981967524256
33.5029155564473,-86.7569671539748
33.50571725,-86.84572698
33.50590218,-86.80446426
33.50778584,-86.78952271
33.50778584,-86.78952271
33.50778584,-86.78952271
33.5090501347844,-86.7928943174314
33.5102013359158,-82.0319162496198
33.5102830594718,-82.0317935385574
33.51395427,-82.50385151
33.51395427,-82.50385151
33.51567622,-86.69227791
33.5211879,-85.9593084
33.52465464,-86.81253723
33.52465464,-86.81253723
33.52465464,-86.81253723
33.52477672,-87.10070243
33.52532441,-86.81110624
33.52532441,-86.81110624
33.52532441,-86.81110624
33.52586441,-86.73187143
33.5267277941678,-87.6190963494942
33.5275703,-86.7768665
33.52979064,-86.81027411
33.52979064,-86.81027411
33.52979064,-86.81027411
33.53443278,-86.93939297
33.534535,-92.8341783333333
33.5396092,-86.97608631
33.5396092,-86.97608631
33.5423853,-92.58729437
33.59310877,-86.1599713
33.5446671,-86.5670239
33.5465584,-86.536605
33.5465584,-86.536605
33.5470922,-85.9427512
33.54758499,-86.28296038
33.54876427,-86.53171074
33.5554335,-86.8892563
33.55722551,-86.89965489
33.56221792,-86.75171264
33.56388688,-86.73508643
33.56402298,-86.26828509
33.56579649,-86.5175299
33.57055647,-86.0397204
33.57916199,-86.27446665
33.58326251,-86.70666078
33.58500555,-87.9851418
33.58551999,-86.69193407
33.58551999,-86.69193407
33.58564515,-85.80141345
33.5860269483494,-85.791479684067
33.5860269483494,-85.791479684067
33.5867324,-86.7002491
33.58690959,-86.65774545
33.5872589,-86.28227146
33.58933694,-86.74155
33.58951045,-86.28299309
33.5910336,-86.50001
33.5918016,-79.00095941
33.59428315,-86.2695876
33.59595723,-86.31003726
33.59643885,-86.5039397
33.59690084,-85.90537274
33.59709242,-86.7386626
33.5973485847626,-86.9448886600835
33.60587,-86.77678288
33.60673176,-85.93956483
33.60844423,-85.78495565
33.6101588399581,-85.7814058448646
33.6101588399581,-85.7814058448646
33.6101588399581,-85.7814058448646
33.6107499,-86.80195867
33.6164452,-86.13821591
33.6164452,-86.13821591
33.61774068,-86.6914737
33.61774068,-86.6914737
33.61839745,-86.69361718
33.61992621,-85.59400031
33.62117523,-85.73999711
33.6216493,-86.96845785
33.6240259,-86.67237682
33.6257421,-78.98403463
33.62960501,-78.99223762
33.6298412558859,-85.7676691388715
33.63028333,-85.91228035
33.6331459,-86.86470475
33.6366888,-79.05684963
33.63669628,-85.92266107
33.6385979921477,-87.0582579598448
33.63894798,-86.68443443
33.63894798,-86.68443443
33.63894798,-86.68443443
33.63894798,-86.68443443
33.64024145,-79.01619534
33.6407364,-84.4295163
33.64103627,-86.80694756
33.64103627,-86.80694756
33.6421356201172,-84.4416961669922
33.6422080163283,-86.8036754520379
33.64822477,-85.71544282
33.65024684,-93.58127911
33.65125625,-91.40678916
33.65348832,-79.05566274
33.6537685,-86.43484999
33.654255308749,-86.4911378700514
33.65512681,-86.43430525
33.6584774,-85.83037401
33.65906323,-86.43184415
33.66257189,-86.9710221
33.66257189,-86.9710221
33.66257189,-86.9710221
33.66257189,-86.9710221
33.66257189,-86.9710221
33.66257189,-86.9710221
33.66257189,-86.9710221
33.66257189,-86.9710221
33.66257189,-86.9710221
33.66257189,-86.9710221
33.66257189,-86.9710221
33.66257189,-86.9710221
33.66257189,-86.9710221
33.66302953,-78.93765874
33.6648705,-87.03768643
33.6648705,-87.03768643
33.6732617597846,-86.8006500530854
33.6762459966266,-96.6107406456347
33.6768678028097,-87.8359153942336
34.739715034304,-92.2680405429839
33.6777957,-86.0799721
33.67879409,-86.62064906
33.6808698,-87.8425501
33.6808957,-87.8425872
33.6808969,-87.8425829
33.6900497,-85.83443933
33.69175301,-78.90362138
33.7024452266096,-78.9234158961796
33.7024452266096,-78.9234158961796
33.7024452266096,-78.9234158961796
33.7024452266096,-78.9234158961796
33.703571,-86.4971539
33.7051059466577,-86.3668892883118
33.7064347175591,-78.9105333539462
33.7064347175591,-78.9105333539462
33.70717129,-87.82025354
33.70833415,-86.61253188
33.7088569642433,-87.4693298335273
33.7119436786857,-78.9568985558538
33.72797995,-85.83534031
33.72832829,-78.88474352
33.7306889,-78.8698903
33.7307895629775,-79.0348068029606
33.7315705655597,-78.9111075171887
33.73168839,-85.78641939
33.73506116,-86.32264106
33.7352673603279,-84.3896357215852
33.7352673603279,-84.3896357215852
33.75669731,-88.02392108
33.7352673603279,-84.3896357215852
33.7352673603279,-84.3896357215852
33.7352673603279,-84.3896357215852
33.7352673603279,-84.3896357215852
33.73549231,-78.9563161
33.7358362181426,-84.388527218331
33.7358362181426,-84.388527218331
33.73610463,-86.87354308
33.7445523,-86.1518056
33.7445971,-86.1518454
33.7445971,-86.1518454
33.74921692,-78.81629825
33.7553276259091,-84.3980555460228
33.7553276259091,-84.3980555460228
33.75715316,-87.05678228
33.76156664,-87.23326704
33.76355903,-86.816659
33.76483559,-78.94489323
33.76601304,-86.81373164
33.76747403,-86.80487335
33.7712685689308,-78.7989116966552
33.77256476,-86.476215
33.77781759,-85.81640652
33.77781759,-85.81640652
33.77781759,-85.81640652
33.77927212,-86.59835711
33.7840963210393,-78.772574980095
33.7840963210393,-78.772574980095
33.784239222732,-78.7742225400031
33.7848500039401,-78.7739040040492
33.7865997734458,-85.7648367830935
33.7896587927354,-85.8646285323005
33.7901937,-86.30784421
33.79054052,-87.31579866
33.79370592,-116.54410411
33.79783149,-85.76184599
33.7985688,-81.1333935
33.7987456,-101.8377923
33.7996061528288,-86.5585902918351
33.80162892,-87.39747621
33.80351069,-86.68133705
33.80378818,-85.76206248
33.8059686362899,-117.82569459389
33.8059686362899,-117.82569459389
33.8102859,-78.99720529
33.8108550208143,-86.8097993479696
33.8139422008809,-92.41454594231
33.81678758,-79.0699777
33.81836597,-91.45557024
33.8231630395356,-87.2980928230884
33.8252607356093,-87.2944148923646
33.8269821,-86.2631217
33.8290463496809,-85.7697014554664
33.83343949,-92.1073546
33.841881935289,-78.6615313860451
33.856794870231,-87.2652783951364
33.86111761,-87.38620752
33.86572787,-79.46105885
33.8668255859373,-87.1238315157527
33.8678155245415,-87.6898735645737
33.86815489,-79.05118567
33.8705481,-87.2907277
33.87765343,-86.86710137
33.87777569,-78.75618785
33.87929442,-86.1095995
33.87969905,-86.00694388
33.88150989,-86.09097653
33.88150989,-86.09097653
33.8831938470309,-91.4738178237819
33.88454976,-87.29499266
33.8875830126365,-78.4428878819383
33.9001974,-81.0582591
33.9003821555841,-79.1976898536824
33.9003821555841,-79.1976898536824
33.90044435,-81.05823383
33.90144549,-85.88326225
33.90570594,-78.61527561
33.9144798599642,-87.7909714671194
33.92334621,-87.57892505
33.92522175,-85.76544501
33.93096944,-91.84368311
33.9329028921202,-87.8162107151002
42.2170296238325,-85.5900184188857
33.93364997,-85.61071376
33.9401384043552,-87.9174163016617
33.941006,-86.4525033
33.9412236839711,-91.8859128470248
33.9484578,-86.0471049
33.95462076,-85.70612859
33.9571901167017,-86.0395621752253
33.9571901167017,-86.0395621752253
33.9571901167017,-86.0395621752253
33.9603494390878,-86.1161713834923
33.97260027,-86.78327577
33.9766253,-96.630538
33.9782099,-87.17373234
33.98674404,-85.86585576
33.988820592154,-81.2556556141556
33.99402189,-86.59079726
33.99853194,-86.09153585
34.0032176782673,-85.9692224769078
34.0032176782673,-85.9692224769078
34.0032176782673,-85.9692224769078
34.0032176782673,-85.9692224769078
34.0036704145433,-81.0834706047371
34.01363187,-86.00514051
34.01877329,-86.44403468
34.02284766,-85.95191315
34.0241929494633,-85.8691094966259
34.02445643,-86.05454868
34.0267497294121,-86.9589911292339
34.02823248,-118.32195756
34.0283162163526,-86.2119804048298
34.03713008,-86.87025232
34.04062345,-86.30711017
34.0446386673185,-78.9453782475279
34.04473465,-118.00439956
34.0547612327595,-86.0161938805832
34.05564766,-86.73316587
34.05747027,-79.97917781
34.06000356,-86.73621077
34.06060009,-88.09215028
34.07108729,-87.70376367
34.07108729,-87.70376367
34.07223857,-86.01977141
34.07810093,-87.37320736
34.08328332,-87.09272107
34.08328332,-87.09272107
34.08328332,-87.09272107
34.08440419,-86.42926617
34.08666443,-80.87824355
34.087,-85.9723803
34.0905839,-86.5851718
34.0952754,-99.06348466
34.1004927,-86.8248885
34.1166074810075,-118.15941718245
34.1196004,-87.9923832
34.1200338785877,-78.9281371520225
34.12917812,-118.15108903
34.1294684708842,-92.3371696892074
34.1353615,-86.8277627
34.14058975,-92.31396312
34.14171801,-79.75263369
34.15116087,-80.90527177
34.15148725,-80.03923383
34.15394265,-79.77624585
34.153993,-86.8397208
34.1548241010873,-78.9176795675912
34.1589216666667,-85.9882133333333
34.16362109,-86.91055771
34.1649513437118,-88.0147194969359
34.1703821146476,-85.7033482185974
34.17182065,-87.1239911
34.1726224650787,-87.2396819196577
34.1726224650787,-87.2396819196577
34.17506171,-86.76766243
34.176169433813,-86.867317550237
34.17877454,-85.76805786
34.17877454,-85.76805786
34.17877454,-85.76805786
34.17877454,-85.76805786
34.17877454,-85.76805786
34.17976792,-86.84223473
34.18282671,-86.14562789
34.1836404,-79.9629641
34.1884320061765,-79.8189241141403
34.19399324,-79.78090654
34.1961326484388,-92.081831303633
34.1961326484388,-92.081831303633
34.2034416437938,-93.0368307949938
34.20474439,-92.03316714
34.20744561,-86.87114206
34.20980356,-84.75922229
34.2124235211259,-78.0241011176985
34.2135891730977,-92.6706346319198
34.21501003,-85.52263622
34.21569254,-79.75191187
34.2157811,-85.768343
34.217139593132,-92.4105944537308
34.21952181,-86.67531934
34.22078237,-92.04805622
34.2230520426152,-87.5666553820669
34.2249280055518,-86.851152654373
34.22810026,-92.06983602
34.23014233,-77.91757189
34.23069661,-92.04360059
34.2321279028879,-92.026278693449
34.2344486,-92.0578826
34.2359480779259,-77.8521953280901
34.23757608,-92.1180117
34.23757608,-92.1180117
34.23757608,-92.1180117
34.23762928,-92.11798275
34.23762929,-92.11798276
34.2396328,-87.0050997
34.24039194,-79.83067672
34.24279179,-87.05750117
34.24553543,-79.86439744
34.2537198,-85.1734527
34.2596575563917,-79.1684375259745
34.2645566703686,-92.0856368142645
34.26769587,-79.72829194
34.26863158,-87.52696526
34.2694516703005,-93.4891926170708
34.2696225069358,-93.4917711765774
34.28663649,-79.88626796
34.2940673138863,-91.3304446697161
34.29608993,-92.54478531
34.2960927680674,-87.696776469544
34.2979407,-93.19190736
34.3067081,-92.2548287
34.31031088,-93.07783726
34.31388353,-79.87492921
34.31668746,-93.23193647
34.3299281158049,-92.8064464954051
34.3463279027812,-86.3017402869522
34.3556038,-92.7998853
34.3624433689139,-79.8372242879866
34.3626887728447,-92.8038556161208
34.4343118773864,-77.5299313618974
34.4343118773864,-77.5299313618974
34.4346265975211,-88.134196344037
34.43801792,-85.75775619
34.43894072,-85.75789684
34.43894072,-85.75789684
34.4396218,-85.9048088
34.44170171,-93.0002678
34.44600384,-97.61880099
34.44824416,-93.14741121
34.45168924,-92.17953984
34.45948003,-93.06147671
34.46193864,-93.05852014
34.46193864,-93.05852014
34.46193864,-93.05852014
34.46193864,-93.05852014
34.4637425328422,-93.0861997256427
34.474543,-92.7243213
34.48137224,-86.93029782
34.48138918,-84.9323367
34.4911078,-92.9740045
34.5091434035571,-92.9893780773406
34.51925243,-84.93593635
34.52003239,-90.59263027
34.5429848,-91.9680104
34.55243991,-102.31785411
34.5525552,-83.05781824
34.5545727247694,-92.6425805502503
34.56545614,-94.21322644
34.56874836,-92.55595556
34.56885501,-93.1776681
34.56885501,-93.1776681
34.56885501,-93.1776681
34.5738926,-92.2936828
34.5772884,-79.7736652
34.59110759,-98.4069977
34.59668703,-94.20475777
34.59668703,-94.20475777
34.59668703,-94.20475777
34.59791167,-92.49878876
34.59791167,-92.49878876
34.59791167,-92.49878876
34.59791167,-92.49878876
34.59791167,-92.49878876
34.59791167,-92.49878876
34.59791167,-92.49878876
34.59791167,-92.49878876
34.59791167,-92.49878876
34.59920432,-92.95121356
34.60387888,-79.68785158
34.61497069,-84.96360936
34.6158599853516,-92.9168701171875
34.6163925229604,-92.5935487947552
34.61691975,-79.04574721
34.6175272,-92.37783742
34.6187588532179,-92.4218991744469
34.62004543,-92.52485114
34.62368962,-86.56720534
34.62372332,-92.50542233
34.62482656,-92.49467705
34.6251926407413,-92.4481264848641
34.655251,-92.62410416
34.65534892,-102.66424061
34.66231274,-92.06519895
34.6623611227104,-92.0397049804803
34.6660081,-86.57414118
34.6660081,-86.57414118
34.6660081,-86.57414118
34.6670384,-92.516499
34.67345972,-92.33927037
34.67351277,-92.32785528
34.6863476829074,-85.3072725114015
34.68685664,-82.84719429
34.6893226568839,-86.9032887638483
34.6920733333333,-82.20704
34.6931057,-92.55556816
34.69539883,-76.81385635
34.6959813605926,-76.703751812113
34.6959813605926,-76.703751812113
34.69767241,-76.77440166
34.6994368,-91.305576
34.69971341265,-92.9845053908564
34.716234370545,-92.2828821891234
34.7164720884715,-92.2857783210179
34.7170043633898,-76.6648297858601
34.72666864,-92.26535933
34.73025271,-76.8191126
34.7303191847184,-78.0099440183643
34.73859811,-82.32965558
34.74106809,-92.28223727
34.74223005,-92.28457983
34.74379306,-92.29714812
34.7439188,-92.38084399
34.74402964,-92.38117057
34.7500777178253,-92.4085504060145
34.7521847,-85.2943863
34.7579186,-92.42172266
34.76158454,-92.4452795
34.76158454,-92.4452795
34.76158454,-92.4452795
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
35.01454409,-78.95314521
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
34.7664250397346,-92.4585588567132
34.76643209,-92.45999825
34.76643209,-92.45999825
34.7687571007352,-92.3697689332986
34.7687571007352,-92.3697689332986
34.7714925355045,-92.3635803820081
34.77178896,-92.73696711
34.77178896,-92.73696711
34.77178896,-92.73696711
34.77178896,-92.73696711
34.7769574495566,-92.3659653717782
34.777032358453,-92.365953736842
34.777032358453,-92.365953736842
34.777032358453,-92.365953736842
34.7770636563161,-92.3659156716348
34.77723045,-78.67867054
34.77723045,-78.67867054
34.77723045,-78.67867054
34.77723045,-78.67867054
34.77723045,-78.67867054
34.77723045,-78.67867054
34.77742925,-84.91652707
34.7784088,-79.45144951
34.78387647,-91.48187039
34.7843320900898,-84.9829537701653
34.7857572650861,-77.4314137269533
34.7867159033518,-92.3981236015376
34.7936069520038,-92.4008642660876
